Year,country,state,admin1,admin2,admin3,Household_UUID,Crop Name,Quantity (kg),Lon,Lat,Area (Normalized)
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403026e+16,Lineseed,2.721000015735627,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403026e+16,Red Pepper,65.1360015869141,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403036e+16,Maize,200.0,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403036e+16,Millet,116.34600067138679,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403036e+16,Maize,200.0,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403036e+16,Horse Beans,4.38399982452392,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403036e+16,Barley,3.651999950408936,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403036e+16,Millet,,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403036e+16,Maize,,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403036e+16,Red Pepper,29.1730003356934,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403036e+16,Teff,24.1000008583068,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403036e+16,Lineseed,3.6280000209808363,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403036e+16,Lineseed,3.6280000209808363,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403036e+16,Teff,,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403036e+16,Millet,,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403046e+16,Maize,400.0,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403046e+16,Red Pepper,,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403046e+16,Horse Beans,2.19199991226196,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403046e+16,Gesho,3.65700006484985,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403046e+16,Teff,100.0,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403046e+16,Haricot Beans,2.06599998474122,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403046e+16,Teff,100.0,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403046e+16,Teff,100.0,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403046e+16,Teff,100.0,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403046e+16,Teff,100.0,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403046e+16,Millet,100.0,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403046e+16,Millet,100.0,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403046e+16,Teff,24.1000008583068,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403046e+16,Teff,12.0500004291534,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403046e+16,Teff,100.0,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403106e+16,Maize,200.0,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403106e+16,Maize,100.0,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403106e+16,Red Pepper,,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403106e+16,Barley,1.2999999523162842,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403106e+16,Teff,400.0,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403106e+16,Teff,150.0,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403106e+16,Millet,100.0,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403106e+16,Chick Peas,135.863998413086,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403106e+16,Millet,150.0,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403106e+16,Nueg,1.0659999847412098,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403106e+16,Millet,400.0,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403106e+16,Lineseed,0.680999994277954,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403106e+16,Teff,,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403136e+16,Lemons,82.5,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo,1.0102088801403136e+16,Gesho,22.777999877929698,38.210251919,14.2885896726,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103010100106004e+16,Papaya,1.0,38.4738350524,14.1097608206,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103010100106052e+16,Maize,10.0,38.4738350524,14.1097608206,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103010100106052e+16,Papaya,1.0,38.4738350524,14.1097608206,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103010100106136e+16,Kazmir,3.0,38.4738350524,14.1097608206,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103010100106136e+16,Teff,60.0,38.4738350524,14.1097608206,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103010100106136e+16,Gesho,6.524999812245375,38.4738350524,14.1097608206,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103010100106136e+16,Gesho,4.0599998831749,38.4738350524,14.1097608206,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103010100106136e+16,Gesho,2.02999994158745,38.4738350524,14.1097608206,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103010100106136e+16,Gesho,1.7399999499321002,38.4738350524,14.1097608206,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103010100106136e+16,Gesho,1.884999945759775,38.4738350524,14.1097608206,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103010100106136e+16,Gesho,4.2049998790025755,38.4738350524,14.1097608206,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103010100106136e+16,Gesho,2.6099999248981502,38.4738350524,14.1097608206,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103010100106136e+16,Gesho,2.3199999332428,38.4738350524,14.1097608206,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103010100106136e+16,Gesho,2.6099999248981502,38.4738350524,14.1097608206,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103010100106136e+16,Gesho,0.8699999749660501,38.4738350524,14.1097608206,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103010100106136e+16,Gesho,1.594999954104425,38.4738350524,14.1097608206,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804004e+16,Maize,140.6920013427734,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804004e+16,Red Kideny Beans,15.62000036239624,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804004e+16,Red Pepper,0.349999994039536,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804004e+16,Maize,0.790000021457672,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804004e+16,Red Kideny Beans,2.343000054359436,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804004e+16,Horse Beans,4.686000108718872,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804004e+16,Chick Peas,5.411000013351444,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804004e+16,Millet,174.5190010070802,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804004e+16,Teff,41.28000068664552,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804004e+16,Red Kideny Beans,15.62000036239624,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804004e+16,Lineseed,6.80999994277954,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804004e+16,Millet,58.173000335693395,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804004e+16,Teff,21.500000357627876,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804034e+16,Maize,200.0,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804034e+16,Red Kideny Beans,11.71500027179718,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804034e+16,Red Pepper,0.349999994039536,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804034e+16,Horse Beans,3.124000072479248,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804034e+16,Sunflower,3.246000051498414,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804034e+16,Millet,25.270000100135803,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804034e+16,Millet,25.270000100135803,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804034e+16,Chick Peas,3.0920000076293963,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804034e+16,Gesho,0.144999995827675,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804034e+16,Maize,19.7500005364418,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804034e+16,Red Kideny Beans,1.562000036239624,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804034e+16,Teff,30.100000500679027,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.0103088801804034e+16,Teff,30.100000500679027,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.01030888018041e+16,Maize,703.4600067138671,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.01030888018041e+16,Red Pepper,0.87499998509884,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.01030888018041e+16,Millet,11.552000045776367,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.01030888018041e+16,Horse Beans,12.496000289916992,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.010308880180413e+16,Maize,500.0,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.010308880180413e+16,Chick Peas,3.0920000076293963,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.010308880180413e+16,Teff,28.380000472068797,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.010308880180413e+16,Millet,5.776000022888184,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.010308880180413e+16,Horse Beans,1.562000036239624,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.010308880180413e+16,Millet,116.34600067138679,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.010308880180413e+16,Horse Beans,2.343000054359436,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana,1.010308880180413e+16,Teff,71.71299743652341,38.480325039499995,13.8440840301,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tahtay Koraro,1.0105088800204142e+16,Maize,7.90000021457672,38.3156776092,14.0775572909,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402002e+16,Maize,19.7500005364418,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402002e+16,Red Pepper,3.49999994039536,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402002e+16,Sorghum,67.12899780273439,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402002e+16,Millet,232.69200134277358,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402002e+16,Millet,174.5190010070802,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402014e+16,Maize,140.6920013427734,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402014e+16,Sorghum,67.12899780273439,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402094e+16,Sorghum,67.12899780273439,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402094e+16,Maize,140.6920013427734,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402094e+16,Red Pepper,16.850999832153303,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402094e+16,Sorghum,134.25799560546878,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402094e+16,Millet,331.268989562988,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402094e+16,Sorghum,1074.0639648437502,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402094e+16,Sorghum,67.12899780273439,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402112e+16,Maize,140.6920013427734,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402112e+16,Sorghum,134.25799560546878,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402112e+16,Red Pepper,116.6920013427736,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402112e+16,Sorghum,201.38699340820318,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402112e+16,Maize,140.6920013427734,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402112e+16,Sorghum,1745.3539428710942,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402112e+16,Sorghum,537.0319824218751,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402112e+16,Millet,698.0760040283208,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402112e+16,Teff,143.42599487304682,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402112e+16,Millet,349.0380020141604,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.010608880040213e+16,Maize,1125.5360107421873,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.010608880040213e+16,Sorghum,1074.0639648437502,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.010608880040213e+16,Red Pepper,58.3460006713868,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.010608880040213e+16,Sesame,38.33500042557715,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.010608880040213e+16,Millet,349.0380020141604,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.010608880040213e+16,Millet,465.38400268554716,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.010608880040213e+16,Sorghum,134.25799560546878,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.010608880040213e+16,Millet,290.86500167846697,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.010608880040213e+16,Sorghum,134.25799560546878,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.010608880040213e+16,Teff,143.42599487304682,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.010608880040213e+16,Sorghum,335.64498901367193,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.010608880040213e+16,Chick Peas,200.0,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402148e+16,Maize,70.3460006713867,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402148e+16,Red Pepper,29.1730003356934,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402148e+16,Millet,300.0,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402148e+16,Sorghum,105.581001281738,38.119182234499995,13.642517175999998,
2015,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tselemti,1.0106088800402148e+16,Sesame,67.6500007510185,38.119182234499995,13.642517175999998,
