Year,country,state,admin1,admin2,admin3,Household_UUID,Crop Name,Quantity (kg),Lon,Lat,Area (Normalized)
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom,1020200802002,Millet,150.0,39.0594892637,14.300795946700001,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom,1020200802028,Maize,80.0,39.0594892637,14.300795946700001,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom,1020200802028,Horse Beans,15.0,39.0594892637,14.300795946700001,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom,1020200802028,Barley,150.0,39.0594892637,14.300795946700001,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom,1020200802028,Millet,200.0,39.0594892637,14.300795946700001,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom,1020200802028,Teff,50.0,39.0594892637,14.300795946700001,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom,1020200802033,Barley,200.0,39.0594892637,14.300795946700001,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom,1020200802033,Horse Beans,10.0,39.0594892637,14.300795946700001,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom,1020200802048,Maize,50.0,39.0594892637,14.300795946700001,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom,1020200802048,Horse Beans,7.0,39.0594892637,14.300795946700001,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom,1020200802078,Barley,25.0,39.0594892637,14.300795946700001,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom,1020200802078,Horse Beans,25.0,39.0594892637,14.300795946700001,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom,1020200802078,Wheat,50.0,39.0594892637,14.300795946700001,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom,1020200802108,Teff,200.0,39.0594892637,14.300795946700001,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom,1020200802124,Horse Beans,12.0,39.0594892637,14.300795946700001,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Naeder Adet,1020700101027,Maize,25.0,38.636690701599996,13.8713387734,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Naeder Adet,1020700101357,Maize,4.0,38.636690701599996,13.8713387734,68005.615234375
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603004,Haricot Beans,2.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603004,Chick Peas,8.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603004,Fenugreek,1.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603004,Lineseed,7.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603004,Lentils,13.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603004,Chick Peas,5.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603004,Field Peas,7.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603004,Field Peas,3.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603004,Haricot Beans,2.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603004,Teff,19.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603019,Nueg,5.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603019,Lineseed,3.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603019,Lentils,5.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603019,Sorghum,25.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603019,Nueg,12.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603019,Nueg,7.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603019,Haricot Beans,5.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603019,Chick Peas,3.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603019,Chick Peas,3.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603049,Chick Peas,21.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603049,Barley,20.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603049,Horse Beans,6.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603064,Lentils,7.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603064,Maize,50.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603064,Wheat,4.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603079,Barley,100.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603079,Nueg,2.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603079,Wheat,13.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603079,Teff,15.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603079,Millet,29.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603079,Lineseed,3.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603094,Maize,17.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603094,Horse Beans,10.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603094,Lineseed,4.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603094,Fenugreek,3.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603124,Lineseed,2.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603124,Barley,5.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603124,Millet,37.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603140,Sorghum,24.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Kola Temben,1020800603140,Lentils,20.0,38.986511842199995,13.781326560999998,
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Degua Temben,1020900602006,Teff,150.0,39.2019014551,13.691822766,4007473.7548828125
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Degua Temben,1020900602006,Sorghum,200.0,39.2019014551,13.691822766,5848482.91015625
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Degua Temben,1020900602006,Fenugreek,75.0,39.2019014551,13.691822766,789350.8911132812
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Degua Temben,1020900602006,Barley,200.0,39.2019014551,13.691822766,9253621.215820312
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Degua Temben,1020900602024,Chick Peas,100.0,39.2019014551,13.691822766,4621953.063964844
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Degua Temben,1020900602024,Lentils,100.0,39.2019014551,13.691822766,1797291.259765625
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Degua Temben,1020900602024,Wheat,100.0,39.2019014551,13.691822766,1262961.42578125
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Degua Temben,1020900602024,Lentils,75.0,39.2019014551,13.691822766,2785801.4526367188
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Degua Temben,1020900602043,Chick Peas,400.0,39.2019014551,13.691822766,12253154.602050781
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Degua Temben,1020900602063,Maize,20.0,39.2019014551,13.691822766,495469.482421875
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Degua Temben,1020900602083,Sorghum,300.0,39.2019014551,13.691822766,5787763.610839844
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Degua Temben,1020900602083,Chick Peas,50.0,39.2019014551,13.691822766,1226529.8461914062
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Degua Temben,1020900602083,Vetch,100.0,39.2019014551,13.691822766,4434937.6220703125
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Degua Temben,1020900602083,Fenugreek,100.0,39.2019014551,13.691822766,2074171.2646484375
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Degua Temben,1020900602083,Lentils,100.0,39.2019014551,13.691822766,803923.5229492188
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Degua Temben,1020900602104,Fenugreek,200.0,39.2019014551,13.691822766,5882485.7177734375
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Degua Temben,1020900602123,Chick Peas,300.0,39.2019014551,13.691822766,5496310.974121094
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Degua Temben,1020900602123,Maize,25.0,39.2019014551,13.691822766,760205.6274414062
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Degua Temben,1020900602142,Wheat,200.0,39.2019014551,13.691822766,3383279.3579101562
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Degua Temben,1020900602162,Maize,50.0,39.2019014551,13.691822766,937505.9814453125
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Degua Temben,1020900602162,Teff,75.0,39.2019014551,13.691822766,3414853.3935546875
2011,Ethiopia,Tigray,Tigray,Mehakelegnaw,Degua Temben,1020900602182,Barley,50.0,39.2019014551,13.691822766,1034656.8603515625
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202001,Wheat,100.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202001,Maize,7.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202001,Chick Peas,30.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202022,Lineseed,30.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202036,Fenugreek,0.0,39.5331294187,13.984370506600001,14748.3486328125
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202036,Horse Beans,50.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202043,Sorghum,60.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202043,Millet,40.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202043,Wheat,180.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202043,Vetch,50.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202065,Millet,400.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202065,Sorghum,100.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202065,Maize,50.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202065,Chick Peas,50.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202065,Field Peas,280.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202065,Vetch,250.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202065,Millet,300.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202107,Vetch,50.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202107,Horse Beans,35.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202130,Teff,50.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202130,Horse Beans,300.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202152,Millet,50.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202152,Barley,15.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202152,Teff,19.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202152,Wheat,30.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202174,Wheat,100.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202174,Rape Seed,8.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202174,Vetch,50.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Hawzen,1030501202174,Teff,15.0,39.5331294187,13.984370506600001,
2011,Ethiopia,Tigray,Tigray,Misraqawi,Atsbi Wenberta,1030700116064,Wheat,5.0,39.7196438594,13.8426043605,
2011,Ethiopia,Tigray,Tigray,Debubawi,Saharti Samre,1040101204003,Maize,25.0,39.1634392625,13.234957733599998,
2011,Ethiopia,Tigray,Tigray,Debubawi,Saharti Samre,1040101204003,Sorghum,75.0,39.1634392625,13.234957733599998,
2011,Ethiopia,Tigray,Tigray,Debubawi,Saharti Samre,1040101204003,Sorghum,100.0,39.1634392625,13.234957733599998,
2011,Ethiopia,Tigray,Tigray,Debubawi,Saharti Samre,1040101204003,Lineseed,50.0,39.1634392625,13.234957733599998,
2011,Ethiopia,Tigray,Tigray,Debubawi,Saharti Samre,1040101204003,Sorghum,110.0,39.1634392625,13.234957733599998,
2011,Ethiopia,Tigray,Tigray,Debubawi,Saharti Samre,1040101204003,Teff,150.0,39.1634392625,13.234957733599998,
2011,Ethiopia,Tigray,Tigray,Debubawi,Saharti Samre,1040101204003,Sorghum,200.0,39.1634392625,13.234957733599998,
2011,Ethiopia,Tigray,Tigray,Debubawi,Saharti Samre,1040101204003,Sorghum,180.0,39.1634392625,13.234957733599998,
